Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2024-02-29,Moji,Cat,Domestic Shorthair,Male,Orange,24,Yes,No,Adoption,2024-02-10,Stray,19,Stray
2024-02-29,Valentine,Cat,Domestic Shorthair,Male,Brown,61,Yes,No,Adoption,2024-02-09,Owner/Guardian Surrender,20,Owner/Guardian Surrender
2024-02-29,Vortex,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-02-27,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-02-29,Robot Randy,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-02-27,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-09-25,Catniss,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-08-23,Stray,33,Stray
2024-09-25,Tomatoa,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-05,Stray,20,Stray
2024-09-25,Green Onion,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2024-09-03,Stray,22,Stray
2024-09-25,Jane Doe,Cat,Domestic Shorthair,Female,Black,14,Yes,No,Adoption,2024-09-18,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-09-25,Mid,Cat,Domestic Shorthair,Female,Black,31,Yes,No,Adoption,2024-09-20,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-09-25,PB&J,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-08-26,Stray,30,Stray
2024-09-25,Freya,Cat,Domestic Shorthair,Female,Brown,12,No,Yes,Adoption,2024-09-25,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2024-09-25,Clawsby,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2024-08-22,Stray,34,Stray
2024-09-25,Witch's Hat,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-09-20,Stray,5,Stray
2024-09-25,Midnight,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-08-08,Stray,48,Stray
2024-09-25,Pawn Solo,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2024-08-22,Stray,34,Stray
2024-09-25,Judicial,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-08-17,Stray,39,Stray
2024-09-25,Yapper,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2024-08-25,Stray,31,Stray
2024-10-22,Mustache,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-10-18,Stray,4,Stray
2024-10-22,Princess Leia,Cat,Domestic Shorthair,Female,Calico,108,No,Yes,Adoption,2024-09-26,Owner/Guardian Surrender,26,Owner/Guardian Surrender
2024-10-22,Mr. Whiskers,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-20,Stray,32,Stray
2024-10-22,Lacy,Cat,Domestic Shorthair,Female,Brown,73,No,Yes,Adoption,2024-10-20,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-10-22,Sunflower,Cat,Domestic Medium Hair,Female,Grey,6,Yes,No,Adoption,2024-10-16,Stray,6,Stray
2024-10-22,Billy,Cat,Domestic Shorthair,Female,Brown,24,Yes,No,Adoption,2024-10-16,Stray,6,Stray
2024-10-22,Sunny Side Up,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-10-05,Stray,17,Stray
2024-10-22,Ike,Cat,Domestic Shorthair,Male,White,1,Yes,No,Adoption,2024-09-15,Stray,37,Stray
2024-10-22,Mike,Cat,Domestic Shorthair,Female,White,1,Yes,No,Adoption,2024-09-15,Stray,37,Stray
2024-10-22,Giant Sea Monkey,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-20,Stray,32,Stray
2024-10-22,Victor Frankenstein,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-20,Stray,32,Stray
2024-10-22,Pappy,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-10-18,Stray,4,Stray
2024-10-22,Mr Centipede,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-08,Stray,44,Stray
2024-10-22,Pumpkin,Cat,Domestic Shorthair,Male,Orange,48,No,Yes,Adoption,2024-10-20,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-10-22,Miss Spider,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-09-08,Stray,44,Stray
2024-10-22,Edgar,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-20,Stray,32,Stray
2024-10-22,Elsa Van Helsing,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-09-20,Stray,32,Stray
2024-10-22,Peanut Butter,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-10-16,Stray,6,Stray
2024-10-22,Dragon Fruit,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-10-17,Stray,5,Stray
2024-10-22,Smarties,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-10-17,Stray,5,Stray
2024-10-22,Jelly,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-10-16,Stray,6,Stray
2024-10-22,Butterfields,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-10-17,Stray,5,Stray
2024-09-10,Bark-a-boo,Cat,Domestic Shorthair,Female,Orange,3,Yes,No,Adoption,2024-07-19,Stray,53,Stray
2024-09-10,Coggin,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2024-08-23,Stray,18,Stray
2024-09-10,Gazy,Cat,Domestic Shorthair,Female,Grey,1,Yes,No,Adoption,2024-09-01,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-09-10,Binx,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2024-08-12,Stray,29,Stray
2024-09-10,Peawee,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2024-08-06,Stray,35,Stray
2024-09-10,Hooperbottom,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2024-07-19,Stray,53,Stray
2024-09-10,Xena,Cat,Domestic Shorthair,Female,Black,59,Yes,No,Adoption,2024-08-09,Owner/Guardian Surrender,32,Owner/Guardian Surrender
2024-09-10,Mr. Lint,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2024-08-06,Stray,35,Stray
2024-09-10,Everything,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2024-09-07,Stray,3,Stray
2024-09-10,Angus,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2024-09-01,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-09-10,Ming,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-08-22,Stray,19,Stray
2024-09-10,E.T,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2024-09-01,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-09-10,Nissan,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-08-23,Stray,18,Stray
2024-09-10,Trash Panda,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2024-06-30,Stray,72,Stray
2024-09-10,Pepper,Cat,Domestic Shorthair,Female,Black,10,Yes,No,Adoption,2024-08-31,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2024-09-10,Mr Pickles,Cat,Domestic Shorthair,Male,Orange,12,Yes,No,Adoption,2024-09-04,Stray,6,Stray
2024-09-10,Harry,Cat,Domestic Shorthair,Male,Black,1,Yes,No,Adoption,2024-09-06,Stray,4,Stray
2024-09-10,Ron,Cat,Domestic Shorthair,Male,Orange,1,Yes,No,Adoption,2024-09-06,Stray,4,Stray
2024-09-10,Cool Ranch,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-09-05,Stray,5,Stray
2024-09-10,Flannel,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2024-08-23,Stray,18,Stray
2024-09-10,Kona,Cat,Domestic Shorthair,Female,Calico,4,Yes,No,Return to Owner/Guardian,2024-08-12,Owner/Guardian Surrender,29,Owner/Guardian Surrender
2024-10-20,Dobby,Cat,Domestic Shorthair,Male,Brown,48,No,Yes,Adoption,2024-10-14,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2024-10-20,Epcot,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2024-10-05,Stray,15,Stray
2024-10-20,Nirvana,Cat,Domestic Longhair,Female,Grey,137,No,Yes,Adoption,2024-10-08,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2024-10-20,Bubbles,Cat,Domestic Shorthair,Female,Black,30,No,Yes,Adoption,2024-10-18,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-10-20,To the window,Cat,Domestic Shorthair,Male,Brown,1,Yes,No,Adoption,2024-09-30,Stray,20,Stray
2024-10-20,Formation,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-09-28,Stray,22,Stray
2024-10-20,Countdown,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-28,Stray,22,Stray
2024-10-20,Trick O' Treat,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-09-21,Stray,29,Stray
2024-10-20,July,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-08-10,Stray,71,Stray
2024-10-20,Olivia Rodrigo,Cat,Domestic Shorthair,Female,Brown,4,Yes,No,Adoption,2024-07-14,Stray,98,Stray
2024-10-20,Sabrina Carpenter,Cat,Domestic Shorthair,Female,Brown,4,Yes,No,Adoption,2024-07-14,Stray,98,Stray
2024-10-20,August,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-08-10,Stray,71,Stray
2024-10-20,Jaxon,Cat,Domestic Shorthair,Male,Brown,84,No,Yes,Adoption,2024-09-26,Owner/Guardian Surrender,24,Owner/Guardian Surrender
2024-10-20,Oliver,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2024-09-21,Stray,29,Stray
2024-10-20,Moose Tracks,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-08-25,Stray,56,Stray
2024-10-20,October,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-08-10,Stray,71,Stray
2024-10-20,To the wall,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2024-09-30,Stray,20,Stray
2024-06-11,Yamaha,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-04-17,Stray,55,Stray
2024-06-11,Sweetie,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-05-03,Stray,39,Stray
2024-06-11,Parachute,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Juice Jr.,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-05-03,Stray,39,Stray
2024-06-11,Firehose,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-06-04,Stray,7,Stray
2024-06-11,French Fry,Cat,Domestic Longhair,Female,Apricot,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,T-Mobile,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2024-05-15,Stray,27,Stray
2024-06-11,Gold Dust Woman,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-06-08,Return,3,Return
2024-06-11,Walnut,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2024-06-07,Stray,4,Stray
2024-06-11,Sophie,Cat,Domestic Longhair,Female,Orange,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Mailo,Cat,Domestic Medium Hair,Male,White,2,Yes,No,Adoption,2024-06-06,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-06-11,Prada,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-05-09,Stray,33,Stray
2024-06-11,Rosebud,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-05-09,Stray,33,Stray
2024-06-11,Ouai,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-05-09,Stray,33,Stray
2024-06-11,Gotham,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-05-31,Stray,11,Stray
2024-06-11,Quality Inn,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-05-31,Stray,11,Stray
2024-06-11,Flamingo,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2024-05-31,Stray,11,Stray
2024-06-11,Corn,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-05-13,Stray,29,Stray
2024-06-11,Calicoco,Cat,Domestic Longhair,Female,Calico,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Stick Season,Cat,Domestic Longhair,Male,Orange,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Peace,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Godin,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-04-17,Stray,55,Stray
2024-06-11,Beartooth,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-06-08,Return,3,Return
2024-06-11,Love,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2024-06-11,Happiness,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-06-06,Stray,5,Stray
2023-10-09,Sodapop,Cat,Domestic Shorthair,Female,White,2,To be determined,No,Adoption,2023-08-12,Stray,58,Stray
2023-10-09,Stereo,Cat,Domestic Shorthair,Male,Black,4,To be determined,No,Adoption,2023-06-30,Stray,101,Stray
2023-10-09,Mic,Cat,Domestic Shorthair,Female,Brown,4,To be determined,No,Adoption,2023-06-30,Stray,101,Stray
2023-10-09,Boombox,Cat,Domestic Shorthair,Male,Black,4,To be determined,No,Adoption,2023-06-30,Stray,101,Stray
2023-10-09,Sooty,Cat,Domestic Shorthair,Female,Black,4,To be determined,No,Adoption,2023-06-28,Stray,103,Stray
2023-10-09,Tomty,Cat,Domestic Shorthair,Female,Black,4,To be determined,No,Adoption,2023-06-28,Stray,103,Stray
2023-10-09,Temptation,Cat,Domestic Shorthair,Female,Brown,5,Yes,No,Adoption,2023-06-07,Stray,124,Stray
2023-10-09,Delli,Cat,Domestic Shorthair,Male,Brown,5,To be determined,No,Adoption,2023-06-07,Stray,124,Stray
2024-02-08,Pisces,Cat,Domestic Shorthair,Male,Grey,72,Yes,No,Adoption,2024-02-03,Stray,5,Stray
2024-02-08,Tinky,Cat,Domestic Shorthair,Female,Grey,25,Yes,No,Adoption,2023-12-09,Owner/Guardian Surrender,61,Owner/Guardian Surrender
2024-02-08,Killua,Cat,Domestic Shorthair,Male,Brown,48,No,Yes,Adoption,2024-01-30,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-02-08,Beignet,Cat,Domestic Shorthair,Male,Grey,24,No,Yes,Adoption,2024-02-07,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2024-02-08,Oscar,Cat,Domestic Shorthair,Male,Grey,157,No,Yes,Adoption,2024-01-03,Owner/Guardian Surrender,36,Owner/Guardian Surrender
2024-02-08,Fluttershy,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2024-01-18,Stray,21,Stray
2024-08-21,Thidwick,Cat,Domestic Shorthair,Male,Brown,4,Yes,No,Adoption,2024-08-16,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-08-21,Carseat French Fry,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-07-11,Stray,41,Stray
2024-08-21,Koi,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-07-16,Stray,36,Stray
2024-08-21,Lemon,Cat,Domestic Shorthair,Female,Black,6,Yes,No,Adoption,2024-08-13,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-08-21,Neville,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-07-10,Stray,42,Stray
2024-08-21,Halo,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-07-10,Stray,42,Stray
2024-08-21,Petunia,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-08-11,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2024-08-21,Dingpants Woolfeet,Cat,Domestic Longhair,Male,Black,3,Yes,No,Adoption,2024-07-10,Stray,42,Stray
2024-08-21,Calamari Extravaganza,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-07-11,Stray,41,Stray
2024-08-21,Oreo,Cat,Domestic Longhair,Male,Black,44,No,Yes,Adoption,2024-08-12,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-08-21,Dawn,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-07-16,Stray,36,Stray
2024-08-21,Dusk,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-07-16,Stray,36,Stray
2024-08-21,Cinnabun,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-07-16,Stray,36,Stray
2024-08-21,Snickerdoodle,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-07-16,Stray,36,Stray
2024-08-21,Kettle Cooked,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-07-19,Stray,33,Stray
2024-08-21,Pizza Roll,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-07-13,Stray,39,Stray
2024-08-21,Cleetus,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-07-11,Stray,41,Stray
2024-08-21,Crust,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-07-11,Stray,41,Stray
2024-08-21,Sugar,Cat,Domestic Shorthair,Female,Grey,6,Yes,No,Adoption,2024-08-13,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-08-21,Chris Cross,Cat,Domestic Shorthair,Male,Orange,2,Yes,Unknown,Adoption,2024-07-11,Stray,41,Stray
2024-08-21,Fuzz Bucket,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-07-13,Stray,39,Stray
2024-08-21,Pickle,Cat,Domestic Shorthair,Female,Grey,6,Yes,No,Adoption,2024-08-13,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-08-21,Sprite,Cat,Domestic Shorthair,Male,Grey,6,Yes,No,Adoption,2024-08-13,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-10-08,Haldor,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-09-09,Stray,29,Stray
2024-10-08,Osferth,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-20,Stray,18,Stray
2024-10-08,Dusty,Cat,Domestic Shorthair,Female,White,10,No,Yes,Adoption,2024-10-03,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-10-08,Golem,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-09-09,Stray,29,Stray
2024-10-08,Butterscotch,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-09-01,Stray,37,Stray
2024-10-08,Gaul,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2024-09-09,Stray,29,Stray
2024-10-08,Bert,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-10-01,Stray,7,Stray
2024-10-08,Mallow,Cat,Domestic Shorthair,Female,Tortoise,1,Yes,No,Adoption,2024-09-30,Stray,8,Stray
2024-10-08,Lemmy,Cat,Domestic Shorthair,Male,Orange,1,Yes,No,Adoption,2024-09-30,Stray,8,Stray
2024-10-08,Bluemoon,Cat,Domestic Shorthair,Male,Orange,2,Yes,Unknown,Adoption,2024-10-05,Stray,3,Stray
2024-10-08,Apple Pie,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-08-30,Stray,39,Stray
2024-10-08,Subway,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-09-23,Stray,15,Stray
2024-10-08,Steven,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-09-16,Stray,22,Stray
2024-10-08,Cynder,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-09-09,Stray,29,Stray
2024-10-08,Misstar,Cat,Domestic Shorthair,Female,Tortoise,1,Yes,No,Adoption,2024-09-30,Stray,8,Stray
2024-10-08,Chicharron,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-09-23,Stray,15,Stray
2024-10-08,Soldier Boy,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2024-09-18,Stray,20,Stray
2024-10-08,Okra,Cat,Domestic Shorthair,Female,White,5,Yes,No,Adoption,2024-10-02,Stray,6,Stray
2024-10-08,Cosmo,Cat,Domestic Shorthair,Female,Calico,3,Yes,No,Adoption,2024-10-04,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2024-10-08,Shroob,Cat,Domestic Shorthair,Female,Tortoise,1,Yes,No,Adoption,2024-09-30,Stray,8,Stray
2024-10-08,Bell Bottom,Cat,Domestic Shorthair,Female,Tan,2,Yes,No,Adoption,2024-08-30,Stray,39,Stray
2024-10-08,Boot-cut,Cat,Domestic Shorthair,Female,Tan,2,Yes,No,Adoption,2024-08-30,Stray,39,Stray
2024-09-01,Bert,Cat,Domestic Shorthair,Female,Grey,4,Yes,No,Adoption,2024-06-29,Stray,64,Stray
2024-09-01,Chromosome,Cat,Domestic Shorthair,Male,Orange,37,Yes,No,Adoption,2024-08-06,Return,26,Return
2024-09-01,Cappy,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-08-26,Stray,6,Stray
2024-09-01,Tweedle Dee,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2024-07-02,Stray,61,Stray
2024-09-01,Misty Night,Cat,Domestic Shorthair,Male,Black,4,Yes,No,Adoption,2024-08-26,Stray,6,Stray
2024-09-01,Duda,Cat,Domestic Shorthair,Female,White,99,No,Yes,Adoption,2024-08-27,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-09-01,Eisenmeower,Cat,Domestic Shorthair,Female,White,3,Yes,No,Adoption,2024-08-20,Stray,12,Stray
2024-09-01,Dracula,Cat,Domestic Medium Hair,Female,Grey,2,Yes,No,Adoption,2024-08-29,Stray,3,Stray
2024-09-01,Bones,Cat,Domestic Medium Hair,Female,Grey,2,Yes,No,Adoption,2024-08-29,Stray,3,Stray
2024-09-01,Itsy Bisty Spider,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2024-08-29,Stray,3,Stray
2024-09-01,Sayce,Cat,Domestic Shorthair,Female,Brown,1,Yes,No,Adoption,2024-08-16,Stray,16,Stray
2024-09-01,Katom,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-08-26,Stray,6,Stray
2024-09-01,Mallory,Cat,Domestic Shorthair,Female,Orange,30,Yes,No,Adoption,2024-08-30,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-09-01,Piper,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2024-08-26,Stray,6,Stray
2024-09-01,Pizza Eater,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-08-28,Stray,4,Stray
2024-09-01,Louisa,Cat,Domestic Shorthair,Female,Brown,17,Yes,No,Adoption,2024-08-19,Owner/Guardian Surrender,13,Owner/Guardian Surrender
2024-09-01,Weeble de Wobble,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2024-07-10,Stray,53,Stray
2024-09-01,Yawinsome,Cat,Domestic Shorthair,Male,Calico,2,Yes,No,Adoption,2024-08-12,Stray,20,Stray
2024-03-28,Fluffy,Cat,Domestic Medium Hair,Male,White,120,No,Yes,Adoption,2024-03-25,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-03-28,Inverness,Cat,Domestic Shorthair,Female,Brown,25,Yes,No,Adoption,2024-03-21,Transfer In,7,Transfer In
2024-03-28,Little Bear,Cat,Domestic Longhair,Male,Black,144,No,Yes,Adoption,2024-03-22,Stray,6,Stray
2024-03-28,Captain,Cat,Domestic Shorthair,Male,Black,21,No,Yes,Adoption,2024-03-21,Transfer In,7,Transfer In
2024-03-28,Samuel,Cat,Domestic Shorthair,Male,Black,12,No,Yes,Adoption,2024-03-21,Transfer In,7,Transfer In
2024-03-28,String,Cat,Domestic Shorthair,Female,Orange,6,No,Yes,Adoption,2024-03-28,Transfer In,0,Transfer In
2024-03-28,Nova,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-03-21,Return,7,Return
2024-03-28,Bandit,Cat,Domestic Medium Hair,Male,Grey,11,Yes,No,Adoption,2024-03-21,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-09-12,Pobo,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2024-09-10,Stray,2,Stray
2024-09-12,Dairy Queen,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-08-21,Stray,22,Stray
2024-09-12,Meownaise,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2024-06-27,Stray,77,Stray
2024-09-12,Salem,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-09-10,Stray,2,Stray
2024-09-12,Purrince,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-08-19,Stray,24,Stray
2024-09-12,Vanbo,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2024-09-10,Stray,2,Stray
2024-09-12,Magic Nugget,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2024-06-27,Stray,77,Stray
2024-09-12,Candy Corn,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2024-07-15,Stray,59,Stray
2024-09-12,Annie Deer Dog,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-09-08,Stray,4,Stray
2024-09-12,Darryl the Fish,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2024-09-08,Stray,4,Stray
2024-09-12,Lacy,Cat,Domestic Shorthair,Female,Tortoise,167,No,Yes,Adoption,2024-08-31,Stray,12,Stray
2024-09-12,Buffalo Dip,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-07-19,Stray,55,Stray
2024-09-12,Yoyo,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2024-07-15,Stray,59,Stray
2024-09-12,Pawdrey,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2024-08-19,Stray,24,Stray
2024-10-07,Popclaw,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2024-09-18,Stray,19,Stray
2024-10-07,Quack,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2024-10-02,Stray,5,Stray
2024-10-07,Swiss Cheese Plant,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2024-09-23,Stray,14,Stray
2024-10-07,Barrel,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2024-09-19,Stray,18,Stray
2024-10-19,Junior,Cat,Domestic Shorthair,Male,Orange,45,No,Yes,Adoption,2024-10-12,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-10-19,A-Okay,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2024-08-23,Stray,57,Stray
