Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2021-09-05,Brooks,Dog,Mixed Breed (Medium),Male,Brown,25,No,Yes,Adoption,2021-08-24,Transfer In,12,Transfer In
2021-09-05,Remus,Dog,Mixed Breed (Large),Male,Brown,72,Yes,No,Adoption,2021-08-30,Stray,6,Stray
2021-09-05,Ellie,Dog,Mixed Breed (Medium),Female,Black,8,No,Yes,Adoption,2021-08-25,Owner/Guardian Surrender,11,Owner/Guardian Surrender
2021-09-05,Kona,Dog,Mixed Breed (Medium),Male,Black,61,No,Yes,Adoption,2021-07-20,Transfer In,47,Transfer In
2021-09-05,Girlie,Dog,Mixed Breed (Large),Female,Black,39,No,Yes,Adoption,2021-08-30,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-09-05,Pretzel,Dog,Mixed Breed (Medium),Female,Tan,36,No,Yes,Adoption,2021-08-31,Transfer In,5,Transfer In
2021-09-18,Sugar,Dog,Mixed Breed (Large),Female,Yellow,12,Yes,No,Return to Owner/Guardian,2021-09-13,Stray,5,Stray
2021-09-18,Everglades,Dog,Mixed Breed (Small),Male,White,36,Yes,No,Adoption,2021-09-18,Return,0,Return
2021-09-18,Pearl,Dog,Mixed Breed (Medium),Female,White,72,Yes,No,Adoption,2021-09-07,Transfer In,11,Transfer In
2021-09-18,Boss,Dog,Mixed Breed (Medium),Male,Tan,61,No,Yes,Adoption,2021-09-07,Transfer In,11,Transfer In
2021-09-18,Moose,Dog,Mixed Breed (Large),Male,Black,122,No,Yes,Adoption,2021-07-11,Stray,69,Stray
2021-09-18,Polo,Dog,Mixed Breed (Medium),Female,Tan,36,No,Yes,Adoption,2021-09-13,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-09-18,Betsy,Dog,Mixed Breed (Large),Female,White,68,No,Yes,Adoption,2021-08-31,Transfer In,18,Transfer In
2021-09-18,Antonio,Dog,Mixed Breed (Large),Male,Grey,66,No,Yes,Adoption,2021-09-03,Stray,15,Stray
2021-09-18,Jamiea,Dog,Mixed Breed (Medium),Female,Black,24,No,No,Return to Owner/Guardian,2021-09-15,Stray,3,Stray
2021-09-18,Wonder,Dog,Mixed Breed (Medium),Male,White,44,No,Yes,Adoption,2021-09-15,Return,3,Return
2021-09-18,Amelia,Dog,Mixed Breed (Medium),Female,Tan,37,No,Yes,Adoption,2021-09-07,Transfer In,11,Transfer In
2021-09-18,Roy,Dog,Mixed Breed (Medium),Male,Brown,12,Yes,No,Adoption,2021-09-17,Return,1,Return
2021-09-18,Sweetie,Dog,Mixed Breed (Large),Female,Tan,28,No,Yes,Adoption,2021-09-07,Transfer In,11,Transfer In
2021-09-18,Bassa,Dog,Mixed Breed (Medium),Female,White,37,No,Yes,Adoption,2021-09-08,Return,10,Return
2021-05-18,Auto,Dog,Mixed Breed (Medium),Male,Yellow,54,Yes,No,Adoption,2021-05-11,Stray,7,Stray
2021-05-18,Kerfuffle,Dog,Mixed Breed (Medium),Male,White,6,Yes,No,Adoption,2021-05-03,Stray,15,Stray
2021-05-18,Reggie,Dog,Mixed Breed (Large),Male,White,33,No,Yes,Return to Owner/Guardian,2021-05-18,Stray,0,Stray
2021-05-18,Draco,Dog,Mixed Breed (Medium),Male,Tan,49,No,Yes,Adoption,2021-05-12,Return,6,Return
2021-05-18,Nova,Dog,Mixed Breed (Large),Male,Black,28,No,Yes,Adoption,2021-05-14,Return,4,Return
2021-05-18,Trevor,Dog,Mixed Breed (Medium),Male,White,24,Yes,No,Adoption,2021-05-10,Return,8,Return
2021-05-18,Hercules,Dog,Mixed Breed (Large),Male,Grey,59,No,Yes,Adoption,2020-08-05,Transfer In,286,Transfer In
2021-05-18,Bucko,Dog,Mixed Breed (Medium),Male,Tan,7,Yes,No,Adoption,2021-05-12,Stray,6,Stray
2021-05-18,Thunder,Dog,Mixed Breed (Medium),Male,Brown,36,Yes,No,Adoption,2021-05-10,Stray,8,Stray
2021-07-14,Indy,Dog,Mixed Breed (Medium),Female,Grey,74,No,Yes,Adoption,2021-07-13,Transfer In,1,Transfer In
2021-07-14,Kane,Dog,Mixed Breed (Large),Male,White,20,No,Yes,Adoption,2021-04-26,Service In,79,Service In
2021-07-14,Lyla,Dog,Mixed Breed (Medium),Female,Tan,11,No,Yes,Adoption,2021-07-13,Transfer In,1,Transfer In
2021-07-14,Billie,Dog,Mixed Breed (Medium),Male,Black,120,Yes,No,Adoption,2021-07-08,Stray,6,Stray
2021-09-08,McGruff,Dog,Mixed Breed (Large),Male,Brown,44,No,Yes,Adoption,2021-08-31,Transfer In,8,Transfer In
2021-09-08,Israel,Dog,Mixed Breed (Large),Male,Black,87,No,Yes,Adoption,2021-05-10,Owner/Guardian Surrender,121,Owner/Guardian Surrender
2021-09-08,Frost,Dog,Mixed Breed (Medium),Female,Grey,37,No,Yes,Adoption,2021-07-18,Stray,52,Stray
2021-09-08,Bosco,Dog,Mixed Breed (Small),Male,Brown,144,No,Yes,Return to Owner/Guardian,2021-09-07,Stray,1,Stray
2021-09-08,Levi,Dog,Mixed Breed (Large),Male,Black,25,No,Yes,Adoption,2021-09-04,Return,4,Return
2021-09-08,Tucker,Dog,Mixed Breed (Medium),Male,Black,18,No,Yes,Adoption,2021-09-07,Transfer In,1,Transfer In
2021-09-08,Zeke,Dog,Mixed Breed (Small),Male,Yellow,3,Yes,No,Adoption,2021-09-03,Stray,5,Stray
2021-08-29,Sampson,Dog,Mixed Breed (Small),Male,White,12,Yes,No,Adoption,2021-08-23,Stray,6,Stray
2021-08-29,Kyleigh,Dog,Mixed Breed (Medium),Female,Tan,36,No,Yes,Adoption,2021-08-20,Stray,9,Stray
2021-08-29,Howard,Dog,Mixed Breed (Medium),Male,Tan,13,No,Yes,Adoption,2021-08-29,Transfer In,0,Transfer In
2021-08-29,Poppy Seed,Dog,Mixed Breed (Medium),Female,Black,3,Yes,No,Adoption,2021-08-05,Stray,24,Stray
2021-08-29,Scottie,Dog,Mixed Breed (Medium),Male,Brown,19,No,Yes,Adoption,2021-08-24,Transfer In,5,Transfer In
2021-08-29,Wonder,Dog,Mixed Breed (Medium),Male,White,44,No,Yes,Adoption,2021-08-24,Transfer In,5,Transfer In
2021-12-07,Ziggy,Dog,Mixed Breed (Medium),Male,Tan,18,Yes,No,Adoption,2021-12-03,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-12-07,Duke,Dog,Mixed Breed (Medium),Male,Brindle,12,Yes,No,Return to Owner/Guardian,2021-11-18,Owner/Guardian Surrender,19,Owner/Guardian Surrender
2021-12-07,Lunar,Dog,Mixed Breed (Small),Female,Brown,36,Yes,No,Adoption,2021-12-04,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-12-07,Chico,Dog,Mixed Breed (Medium),Male,Brown,18,No,Yes,Adoption,2021-12-03,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-12-07,Champagne Toast,Dog,Mixed Breed (Small),Male,Brown,12,Yes,No,Return to Owner/Guardian,2021-12-06,Stray,1,Stray
2021-12-07,Peppermint,Dog,Mixed Breed (Small),Female,Grey,5,Yes,No,Adoption,2021-12-03,Stray,4,Stray
2021-12-07,Turtle,Dog,Mixed Breed (Small),Female,Tan,8,Yes,No,Adoption,2021-11-27,Stray,10,Stray
2021-12-07,Raccoon,Dog,Mixed Breed (Medium),Male,Tan,21,No,Yes,Adoption,2021-12-07,Transfer In,0,Transfer In
2021-12-07,Harry,Dog,Mixed Breed (Small),Male,Black,5,Yes,Yes,Adoption,2021-12-03,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-12-07,Cowboy,Dog,Mixed Breed (Medium),Male,White,4,Yes,No,Adoption,2021-12-05,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-12-07,Lyla,Dog,Mixed Breed (Large),Female,White,48,Yes,No,Adoption,2021-11-30,Stray,7,Stray
2021-06-26,Queen Latifah,Dog,Mixed Breed (Small),Female,Black,2,Yes,No,Adoption,2021-06-23,Stray,3,Stray
2021-06-26,Charlotte,Dog,Mixed Breed (Medium),Female,Yellow,77,No,Yes,Adoption,2021-05-17,Owner/Guardian Surrender,40,Owner/Guardian Surrender
2021-06-26,Murtaugh,Dog,Mixed Breed (Medium),Male,White,64,Yes,Yes,Adoption,2021-04-15,Transfer In,72,Transfer In
2021-06-26,Goliath,Dog,Mixed Breed (Large),Male,Brown,72,No,Yes,Adoption,2021-06-16,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2021-06-26,Dodge,Dog,Mixed Breed (Large),Male,Grey,24,Yes,No,Adoption,2021-06-20,Stray,6,Stray
2021-06-26,Erykah Badu,Dog,Mixed Breed (Small),Female,Black,2,Yes,No,Adoption,2021-06-23,Stray,3,Stray
2021-06-26,Arthur,Dog,Mixed Breed (Medium),Unknown,Brown,108,No,Yes,Return to Owner/Guardian,2021-06-26,Stray,0,Stray
2021-06-26,Sammie,Dog,Mixed Breed (Medium),Female,White,58,Yes,No,Adoption,2021-06-14,Stray,12,Stray
2021-06-26,Thickin Chicken,Dog,Mixed Breed (Small),Male,Tan,96,No,Yes,Return to Owner/Guardian,2021-06-24,Stray,2,Stray
2021-06-11,Walnut,Dog,Mixed Breed (Large),Male,Black,25,No,Yes,Adoption,2021-06-11,Return,0,Return
2021-06-11,Loki,Dog,Mixed Breed (Large),Male,Black,17,No,Yes,Adoption,2021-05-15,Owner/Guardian Surrender,27,Owner/Guardian Surrender
2021-06-11,Chase,Dog,Mixed Breed (Small),Male,Brown,30,Yes,No,Adoption,2021-06-09,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-06-11,Amber,Dog,Mixed Breed (Medium),Female,Tan,24,Yes,No,Adoption,2021-06-05,Stray,6,Stray
2021-06-11,Opha May,Dog,Mixed Breed (Medium),Female,Brindle,18,Yes,No,Adoption,2021-06-01,Stray,10,Stray
2021-06-11,Mozart,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2021-06-05,Stray,6,Stray
2021-06-11,Trotsky,Dog,Mixed Breed (Medium),Male,Brown,16,Yes,No,Adoption,2021-06-03,Stray,8,Stray
2021-06-11,Lucy,Dog,Mixed Breed (Medium),Female,White,60,No,Yes,Adoption,2021-06-09,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-06-13,Monkey,Dog,Mixed Breed (Medium),Male,Tan,8,Yes,No,Adoption,2021-06-07,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-06-13,Diva,Dog,Mixed Breed (Medium),Female,Tan,12,No,Yes,Adoption,2021-06-05,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2021-06-13,Pippin,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2021-06-07,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-06-13,McGrits,Dog,Mixed Breed (Medium),Male,Brown,12,Yes,No,Adoption,2021-06-07,Stray,6,Stray
2021-06-13,Drake,Dog,Mixed Breed (Medium),Male,Brindle,36,No,Yes,Adoption,2021-06-08,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-06-28,Gummy Worm,Dog,Mixed Breed (Medium),Male,Grey,24,Yes,No,Adoption,2021-06-21,Stray,7,Stray
2021-06-28,Connie Jean,Dog,Mixed Breed (Medium),Female,Brown,97,No,Yes,Adoption,2021-05-19,Owner/Guardian Surrender,40,Owner/Guardian Surrender
2021-06-28,Snoop,Dog,"Retriever, Labrador",Male,Black,96,No,Yes,Adoption,2021-06-24,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-06-28,Luna,Dog,Mixed Breed (Medium),Female,Black,33,No,Yes,Adoption,2021-06-17,Return,11,Return
2021-06-28,Gordon,Dog,Mixed Breed (Medium),Male,Black,12,Yes,No,Adoption,2021-06-21,Stray,7,Stray
2021-06-28,Poops,Dog,Mixed Breed (Medium),Male,White,85,No,Yes,Return to Owner/Guardian,2021-05-16,Owner/Guardian Surrender,43,Owner/Guardian Surrender
2021-06-28,Mia,Dog,Mixed Breed (Small),Female,White,181,No,Yes,Return to Owner/Guardian,2021-05-16,Owner/Guardian Surrender,43,Owner/Guardian Surrender
2021-11-15,Mark,Dog,Mixed Breed (Large),Male,Black,36,Yes,No,Adoption,2021-11-01,Stray,14,Stray
2021-11-15,Chief,Dog,Mixed Breed (Medium),Male,Grey,36,No,Yes,Adoption,2021-11-12,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-09-24,Amelia,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Adoption,2021-09-18,Stray,6,Stray
2021-09-24,Dodge Charger,Dog,Mixed Breed (Large),Male,Tan,15,Yes,No,Adoption,2021-09-21,Return,3,Return
2021-09-24,Andy,Dog,Mixed Breed (Medium),Male,Black,36,No,Yes,Adoption,2021-09-23,Transfer In,1,Transfer In
2021-09-24,Maximus,Dog,Mixed Breed (Large),Male,Grey,60,Yes,No,Adoption,2021-09-18,Stray,6,Stray
2021-09-24,Pauly,Dog,Mixed Breed (Medium),Male,Brown,12,No,Yes,Adoption,2021-09-21,Transfer In,3,Transfer In
2021-09-24,Zeus,Dog,Mixed Breed (Large),Male,Brindle,14,No,Yes,Adoption,2021-09-23,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-09-24,Shane,Dog,Mixed Breed (Medium),Male,Brown,14,No,Yes,Adoption,2021-08-24,Transfer In,31,Transfer In
2021-09-24,Marvin,Dog,Mixed Breed (Small),Male,Tan,60,No,Yes,Return to Owner/Guardian,2021-09-23,Stray,1,Stray
2021-10-09,Arlo,Dog,Mixed Breed (Large),Male,Black,20,No,Yes,Adoption,2021-09-21,Transfer In,18,Transfer In
2021-10-09,Little Rascal,Dog,Mixed Breed (Small),Male,Tan,37,No,Yes,Adoption,2021-09-29,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2021-10-09,Jigsaw,Dog,Mixed Breed (Small),Female,Tan,60,No,Yes,Return to Owner/Guardian,2021-10-08,Stray,1,Stray
2021-10-09,Gunner,Dog,Mixed Breed (Large),Male,Black,24,No,Yes,Adoption,2021-09-28,Transfer In,11,Transfer In
2021-10-09,Minnie,Dog,Mixed Breed (Small),Female,Brown,60,Yes,No,Adoption,2021-10-07,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-10-09,Malia,Dog,Mixed Breed (Small),Female,White,132,No,Yes,Adoption,2021-09-22,Stray,17,Stray
2021-10-09,Gooseberry,Dog,Mixed Breed (Small),Female,Brown,14,Yes,No,Adoption,2021-10-02,Stray,7,Stray
2021-10-09,Dragon Ball,Dog,Mixed Breed (Medium),Male,Tan,8,Yes,No,Adoption,2021-10-03,Stray,6,Stray
2021-11-11,Caramel,Dog,Mixed Breed (Medium),Female,White,12,Yes,No,Adoption,2021-11-06,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-11-11,Chips,Dog,Mixed Breed (Large),Male,White,81,No,Yes,Adoption,2021-10-28,Transfer In,14,Transfer In
2021-11-11,Melanie,Dog,Mixed Breed (Small),Female,Buff,65,No,Yes,Return to Owner/Guardian,2021-11-11,Stray,0,Stray
2021-11-11,Marley,Dog,Mixed Breed (Large),Male,Brown,25,Yes,No,Adoption,2021-10-12,Return,30,Return
2021-11-11,Cove,Dog,Mixed Breed (Medium),Male,Black,36,Yes,No,Adoption,2021-10-31,Stray,11,Stray
2021-11-11,Hedgehog,Dog,Mixed Breed (Medium),Male,Black,49,No,Yes,Adoption,2021-09-21,Transfer In,51,Transfer In
2021-11-11,Doug,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2021-11-03,Stray,8,Stray
2021-11-11,Sloane,Dog,Mixed Breed (Medium),Female,Brown,18,No,Yes,Adoption,2021-11-04,Transfer In,7,Transfer In
2021-06-14,Auggi,Dog,Mixed Breed (Large),Male,Black,15,No,Yes,Adoption,2021-05-25,Transfer In,20,Transfer In
2021-06-14,Koda Blu,Dog,Mixed Breed (Medium),Male,Black,12,Yes,No,Return to Owner/Guardian,2021-06-12,Stray,2,Stray
2021-06-14,Felix Conde-Falcon,Dog,Mixed Breed (Large),Male,Brindle,17,No,Yes,Adoption,2021-05-30,Stray,15,Stray
2021-06-14,Tooley,Dog,Mixed Breed (Small),Male,Fawn,60,No,Yes,Adoption,2021-06-14,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-06-14,Radar,Dog,Mixed Breed (Medium),Male,Brown,48,No,Yes,Return to Owner/Guardian,2021-06-13,Stray,1,Stray
2021-09-25,Pepper,Dog,Mixed Breed (Small),Female,Black,60,No,Yes,Adoption,2021-09-24,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-09-25,Miata,Dog,Mixed Breed (Medium),Female,Brown,14,Yes,No,Adoption,2021-09-18,Stray,7,Stray
2021-09-25,King,Dog,Mixed Breed (Medium),Male,Grey,48,No,Yes,Adoption,2021-09-22,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-09-25,Oakley,Dog,Mixed Breed (Large),Male,Black,24,No,Yes,Adoption,2021-09-21,Transfer In,4,Transfer In
2021-09-25,Nana,Dog,Mixed Breed (Medium),Female,Tan,24,Yes,No,Adoption,2021-09-19,Stray,6,Stray
2021-09-25,Marley,Dog,Mixed Breed (Large),Male,Brown,24,Yes,No,Adoption,2021-09-19,Stray,6,Stray
2021-09-25,Streusel,Dog,Mixed Breed (Medium),Male,Yellow,48,Yes,No,Adoption,2021-09-19,Stray,6,Stray
2021-09-25,Buddy Boy,Dog,Mixed Breed (Medium),Male,White,97,No,Yes,Adoption,2021-08-06,Owner/Guardian Surrender,50,Owner/Guardian Surrender
2021-09-25,Baby,Dog,Mixed Breed (Small),Female,Tan,72,No,Yes,Adoption,2021-09-24,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-12-28,Sylum,Dog,Mixed Breed (Medium),Male,Brindle,12,Yes,No,Adoption,2021-12-11,Return,17,Return
2021-12-28,Marigold,Dog,Mixed Breed (Medium),Female,Yellow,11,Yes,No,Adoption,2021-12-13,Stray,15,Stray
2021-12-28,Reggie,Dog,Mixed Breed (Medium),Male,Tan,36,No,Yes,Adoption,2021-12-28,Transfer In,0,Transfer In
2021-12-28,Chief,Dog,Mixed Breed (Medium),Male,Brown,30,Yes,No,Adoption,2021-12-22,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-12-28,Spice,Dog,Mixed Breed (Medium),Female,Grey,46,No,Yes,Adoption,2021-12-27,Return,1,Return
2021-12-28,Delores,Dog,Mixed Breed (Small),Female,White,72,No,Yes,Adoption,2021-12-12,Stray,16,Stray
2021-12-28,Dolphin,Dog,Mixed Breed (Medium),Male,White,28,No,Yes,Adoption,2021-12-07,Transfer In,21,Transfer In
2021-12-28,Bear,Dog,Mixed Breed (Medium),Male,Grey,36,Yes,No,Adoption,2021-12-21,Stray,7,Stray
2021-12-28,Aiden,Dog,Mixed Breed (Medium),Male,Black,12,No,Yes,Adoption,2021-12-28,Transfer In,0,Transfer In
2021-12-28,Tyson,Dog,Mixed Breed (Medium),Male,Grey,10,Yes,No,Adoption,2021-12-22,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-12-28,Hampton,Dog,Mixed Breed (Medium),Male,White,10,Yes,No,Adoption,2021-12-22,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-06-10,Tank,Dog,Mixed Breed (Medium),Male,Brown,24,No,Yes,Return to Owner/Guardian,2021-06-10,Stray,0,Stray
2021-06-10,Willow,Dog,Mixed Breed (Medium),Female,Grey,72,No,Yes,Return to Owner/Guardian,2021-06-10,Stray,0,Stray
2021-06-10,Sassy,Dog,Mixed Breed (Medium),Female,Tan,19,No,Yes,Adoption,2021-05-24,Owner/Guardian Surrender,17,Owner/Guardian Surrender
2021-06-10,Suki,Dog,Mixed Breed (Medium),Male,Tan,144,Yes,No,Return to Owner/Guardian,2021-06-05,Stray,5,Stray
2021-06-10,Merry,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2021-06-07,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-06-10,Bucko,Dog,Mixed Breed (Small),Male,Black,24,Yes,No,Adoption,2021-06-09,Return,1,Return
2021-06-10,Frodo,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2021-06-07,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-06-10,Magnum PI,Dog,Mixed Breed (Large),Male,Black,26,Yes,No,Adoption,2021-06-04,Stray,6,Stray
2021-06-10,Samwise,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2021-06-07,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-07-04,Anthony,Dog,Mixed Breed (Medium),Male,Brindle,61,No,Yes,Adoption,2021-05-18,Transfer In,47,Transfer In
2021-07-04,Murtaugh,Dog,Mixed Breed (Medium),Male,White,65,Yes,Yes,Adoption,2021-07-01,Return,3,Return
2021-07-04,Savanah,Dog,Mixed Breed (Medium),Female,Black,34,No,Yes,Adoption,2021-07-02,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-07-04,ZipZap,Dog,Mixed Breed (Large),Male,White,24,Yes,No,Adoption,2021-06-28,Stray,6,Stray
2021-07-04,Marge,Dog,Mixed Breed (Medium),Female,Brown,48,Yes,No,Adoption,2021-06-28,Stray,6,Stray
2021-07-04,Sweetness,Dog,Mixed Breed (Medium),Female,Tan,10,Yes,No,Adoption,2021-06-28,Stray,6,Stray
2021-07-04,Tygra,Dog,Mixed Breed (Medium),Male,Brindle,9,Yes,No,Adoption,2021-06-28,Stray,6,Stray
2021-07-04,Gummy Worm,Dog,Mixed Breed (Medium),Male,Grey,24,Yes,No,Adoption,2021-07-03,Return,1,Return
2021-07-04,Tank,Dog,Mixed Breed (Large),Male,Black,26,No,Yes,Adoption,2021-06-26,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2021-07-04,Pip,Dog,Mixed Breed (Medium),Female,Brindle,11,Yes,No,Adoption,2021-06-28,Stray,6,Stray
2021-06-29,Buster Scruggs,Dog,Mixed Breed (Small),Male,White,120,Yes,No,Adoption,2021-06-21,Stray,8,Stray
2021-06-29,Paco,Dog,Mixed Breed (Small),Male,White,41,Yes,No,Adoption,2021-06-21,Stray,8,Stray
2021-06-29,Maui,Dog,Mixed Breed (Medium),Male,White,48,No,Yes,Adoption,2021-06-11,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2021-06-29,Fluffy Mic Fluffers,Dog,Mixed Breed (Small),Male,White,65,Yes,No,Adoption,2021-06-22,Stray,7,Stray
2021-06-30,Luke,Dog,Mixed Breed (Medium),Male,White,22,No,Yes,Adoption,2021-05-30,Owner/Guardian Surrender,31,Owner/Guardian Surrender
2021-06-30,Goofy Gooberson The Glorious,Dog,Mixed Breed (Medium),Male,Yellow,12,Yes,No,Adoption,2021-06-24,Stray,6,Stray
2021-06-30,Valentine,Dog,Mixed Breed (Medium),Female,White,25,Yes,No,Adoption,2021-06-24,Stray,6,Stray
2021-06-30,Potato,Dog,Mixed Breed (Small),Female,White,53,No,Yes,Adoption,2021-06-24,Stray,6,Stray
2021-08-02,Homer,Dog,Mixed Breed (Small),Male,Tan,12,Yes,No,Adoption,2021-07-18,Stray,15,Stray
2021-08-02,Butch Cassidy,Dog,Mixed Breed (Medium),Male,Brindle,48,To be determined,Yes,Adoption,2021-07-27,Transfer In,6,Transfer In
2021-08-02,Isabella,Dog,Mixed Breed (Small),Female,White,42,No,Yes,Adoption,2021-08-02,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-08-02,Blitz,Dog,Mixed Breed (Medium),Male,White,36,Yes,No,Adoption,2021-07-27,Stray,6,Stray
2021-08-02,Vixen,Dog,Mixed Breed (Medium),Female,Black,24,No,Yes,Return to Owner/Guardian,2021-07-29,Transfer In,4,Transfer In
2021-08-02,French Fry,Dog,Mixed Breed (Small),Male,Brown,6,Yes,No,Adoption,2021-07-25,Stray,8,Stray
2021-08-02,Rosco,Dog,Mixed Breed (Large),Male,Black,36,No,Yes,Return to Owner/Guardian,2021-08-01,Stray,1,Stray
2021-08-02,Sugar Bear,Dog,Mixed Breed (Medium),Female,Black,152,No,Yes,Return to Owner/Guardian,2021-05-17,Owner/Guardian Surrender,77,Owner/Guardian Surrender
2022-02-26,Daphne,Dog,Mixed Breed (Medium),Female,Brown,15,No,Yes,Adoption,2022-02-22,Transfer In,4,Transfer In
2022-02-26,Pollock,Dog,Mixed Breed (Large),Male,Tan,36,No,Yes,Return to Owner/Guardian,2022-02-25,Stray,1,Stray
2022-02-26,Bella,Dog,Mixed Breed (Medium),Female,Brown,12,No,Yes,Adoption,2022-02-24,Transfer In,2,Transfer In
2022-02-26,Roxy,Dog,Mixed Breed (Large),Female,Black,120,No,Yes,Adoption,2022-02-15,Owner/Guardian Surrender,11,Owner/Guardian Surrender
2022-02-26,Canon,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2022-02-11,Stray,15,Stray
2022-02-26,Benji,Dog,Mixed Breed (Large),Male,Tan,60,Yes,No,Adoption,2022-02-11,Stray,15,Stray
2022-02-26,Gus,Dog,Mixed Breed (Medium),Male,Black,12,Yes,No,Adoption,2022-02-20,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2022-02-26,Callie,Dog,Mixed Breed (Large),Female,Fawn,73,No,Yes,Adoption,2022-02-09,Return,17,Return
2022-02-26,Valentina,Dog,Mixed Breed (Medium),Female,Black,65,No,Yes,Return to Owner/Guardian,2022-02-22,Stray,4,Stray
2022-02-26,Tux,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2022-02-20,Stray,6,Stray
2022-02-26,Decker,Dog,Mixed Breed (Small),Male,Brown,3,Yes,No,Adoption,2022-02-18,Stray,8,Stray
2022-02-26,Goldie,Dog,Mixed Breed (Large),Female,Yellow,61,No,Yes,Adoption,2022-02-24,Return,2,Return
2022-02-26,Leika,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2022-02-11,Stray,15,Stray
2022-02-26,Fuji,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2022-02-11,Stray,15,Stray
2022-02-26,Nikon,Dog,Mixed Breed (Medium),Female,Brown,2,Yes,No,Adoption,2022-02-11,Stray,15,Stray
2021-05-21,Pisa,Dog,Mixed Breed (Medium),Male,Brindle,24,No,Yes,Adoption,2021-05-11,Transfer In,10,Transfer In
2021-05-21,Kane,Dog,Mixed Breed (Medium),Male,White,25,Yes,No,Adoption,2021-05-14,Return,7,Return
2021-05-21,Tucker,Dog,Mixed Breed (Large),Male,Black,89,No,Yes,Adoption,2021-05-10,Return,11,Return
2021-05-21,Isabella,Dog,Mixed Breed (Small),Female,White,40,No,Yes,Adoption,2021-05-15,Stray,6,Stray
2021-05-21,Angel,Dog,Mixed Breed (Medium),Female,Tan,24,Yes,No,Adoption,2021-05-10,Stray,11,Stray
2021-05-21,Jerry Garcia,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2021-05-15,Stray,6,Stray
2021-05-21,Bacardi,Dog,Mixed Breed (Medium),Female,Black,24,Yes,No,Adoption,2021-05-14,Stray,7,Stray
2021-08-17,Jimin,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2021-07-22,Stray,26,Stray
2021-08-17,Suga,Dog,Mixed Breed (Small),Female,Brown,1,Yes,No,Adoption,2021-07-22,Stray,26,Stray
2021-08-17,Truck,Dog,Mixed Breed (Large),Male,Grey,12,Yes,No,Return to Owner/Guardian,2021-08-15,Stray,2,Stray
2021-08-17,Daisy Duck,Dog,Mixed Breed (Medium),Female,Brown,24,No,Yes,Adoption,2021-08-08,Return,9,Return
